seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr19	59085008	59085021	14	*	X07364	65996	59086766	59110852	24087	+	1744	upstream	1744	CENPBD1P1
chr19	59085008	59085021	14	*	X07364	7593	59073284	59084942	11659	-	65	upstream	65	MZF1
chr19	59085062	59085093	32	*	X07365	65996	59086766	59110852	24087	+	1672	upstream	1672	CENPBD1P1
chr19	59085062	59085093	32	*	X07365	7593	59073284	59084942	11659	-	119	upstream	119	MZF1
chr2	46489	46496	8	*	X07366	642273	38814	46588	7775	-	0	inside	91	FAM110C
chr2	263946	264226	281	*	X07367	52	264869	278282	13414	+	642	upstream	642	ACP1
chr2	264992	265014	23	*	X07368	26751	218136	264810	46675	-	181	upstream	181	SH3YL1
chr2	264992	265014	23	*	X07368	52	264869	278282	13414	+	0	inside	122	ACP1
chr2	265032	265056	25	*	X07369	26751	218136	264810	46675	-	221	upstream	221	SH3YL1
chr2	265032	265056	25	*	X07369	52	264869	278282	13414	+	0	inside	162	ACP1
chr2	3523133	3523203	71	*	X07385	55256	3501690	3523350	21661	-	0	inside	146	ADI1
chr2	3622510	3622526	17	*	X07386	6201	3622853	3628509	5657	+	326	upstream	326	RPS7
chr2	3622551	3623057	507	*	X07387	6201	3622853	3628509	5657	+	0	overlapStart	0	RPS7
chr2	8822190	8822269	80	*	X07395	3398	8822113	8824583	2471	+	0	inside	76	ID2
chr2	9347185	9347215	31	*	X07396	8853	9346894	9545812	198919	+	0	inside	290	ASAP2
chr2	9563379	9563683	305	*	X07397	51692	9563666	9613239	49574	+	0	overlapStart	0	CPSF3
chr2	9563379	9563683	305	*	X07397	9270	9545815	9563643	17829	-	0	overlapStart	0	ITGB1BP1
chr2	9614647	9614663	17	*	X07398	285148	9614670	9636672	22003	+	6	upstream	6	IAH1
chr2	9614690	9614810	121	*	X07399	285148	9614670	9636672	22003	+	0	inside	19	IAH1
chr2	9614825	9614842	18	*	X07400	285148	9614670	9636672	22003	+	0	inside	154	IAH1
chr2	9771277	9771278	2	*	X07401	10971	9724106	9771106	47001	-	170	upstream	170	YWHAQ
chr2	9771342	9771353	12	*	X07402	10971	9724106	9771106	47001	-	235	upstream	235	YWHAQ
chr2	9771566	9771721	156	*	X07403	10971	9724106	9771106	47001	-	459	upstream	459	YWHAQ
chr2	10091483	10091506	24	*	X07404	29841	10091792	10142412	50621	+	285	upstream	285	GRHL1
chr2	10091803	10091981	179	*	X07405	29841	10091792	10142412	50621	+	0	inside	10	GRHL1
chr2	10183434	10183462	29	*	X07406	8462	10183682	10194963	11282	+	219	upstream	219	KLF11
chr2	10262756	10262968	213	*	X07408	6241	10262695	10271546	8852	+	0	inside	60	RRM2
chr2	10587787	10587819	33	*	X07417	100302743	10586840	10586975	136	-	811	upstream	811	SNORA80B
chr2	11273115	11273185	71	*	X07418	130813	11273179	11286916	13738	+	0	overlapStart	0	C2orf50
chr2	11273115	11273185	71	*	X07418	285150	11239977	11272347	32371	-	767	upstream	767	FLJ33534
chr2	11273228	11273276	49	*	X07419	130813	11273179	11286916	13738	+	0	inside	48	C2orf50
chr2	11273228	11273276	49	*	X07419	285150	11239977	11272347	32371	-	880	upstream	880	FLJ33534
chr2	11295589	11295639	51	*	X07420	130814	11295540	11318998	23459	+	0	inside	48	SLC66A3
chr2	11295672	11295787	116	*	X07421	130814	11295540	11318998	23459	+	0	inside	131	SLC66A3
chr2	11295822	11295844	23	*	X07422	130814	11295540	11318998	23459	+	0	inside	281	SLC66A3
chr2	11484639	11484972	334	*	X07423	9475	11321778	11484711	162934	-	0	overlapStart	0	ROCK2
chr2	11605835	11606469	635	*	X07425	1876	11584501	11606303	21803	-	0	overlapStart	0	E2F6
chr2	15701247	15701567	321	*	X07434	51594	15307032	15701472	394441	-	0	overlapStart	0	NBAS
chr2	15731741	15732223	483	*	X07435	1653	15731745	15771235	39491	+	0	overlapStart	0	DDX1
chr2	16080847	16081056	210	*	X07436	4613	16080683	16087129	6447	+	0	inside	163	MYCN
chr2	19547671	19547783	113	*	X07437	100616307	19548190	19548266	77	+	406	upstream	406	MIR4757
chr2	19547821	19547834	14	*	X07438	100616307	19548190	19548266	77	+	355	upstream	355	MIR4757
chr2	19547850	19547876	27	*	X07439	100616307	19548190	19548266	77	+	313	upstream	313	MIR4757
chr2	19548265	19548286	22	*	X07440	100616307	19548190	19548266	77	+	0	overlapEnd	74	MIR4757
chr2	20101338	20101927	590	*	X07441	130502	20096514	20101744	5231	-	0	overlapStart	0	TTC32
chr2	20189899	20190000	102	*	X07442	57539	20110029	20189884	79856	-	14	upstream	14	WDR35
chr2	20190026	20190054	29	*	X07443	57539	20110029	20189884	79856	-	141	upstream	141	WDR35
chr2	20550559	20550918	360	*	X07446	23369	20448453	20550463	102011	-	95	upstream	95	PUM2
chr2	20646852	20646989	138	*	X07447	388	20646835	20649201	2367	+	0	inside	16	RHOB
chr2	20850797	20850907	111	*	X07450	64342	20817564	20850864	33301	-	0	overlapStart	0	HS1BP3
chr2	24149760	24149999	240	*	X07452	165324	24150155	24223693	73539	+	155	upstream	155	UBXN2A
chr2	24149760	24149999	240	*	X07452	54454	23971534	24149936	178403	-	0	overlapStart	0	ATAD2B
chr2	24299063	24299460	398	*	X07453	375190	24299728	24397519	97792	+	267	upstream	267	FAM228B
chr2	24299063	24299460	398	*	X07453	51639	24290454	24299314	8861	-	0	overlapStart	0	SF3B6
chr2	25015771	25015781	11	*	X07454	79172	25016175	25045245	29071	+	393	upstream	393	CENPO
chr2	25015829	25015924	96	*	X07455	79172	25016175	25045245	29071	+	250	upstream	250	CENPO
chr2	25016182	25016334	153	*	X07456	391356	25013136	25016251	3116	-	0	overlapStart	0	PTRHD1
chr2	25016182	25016334	153	*	X07456	79172	25016175	25045245	29071	+	0	inside	6	CENPO
chr2	25565348	25565459	112	*	X07458	1788	25455830	25565459	109630	-	0	inside	0	DNMT3A
chr2	25897010	25897026	17	*	X07459	1838	25600067	25896516	296450	-	493	upstream	493	DTNB
chr2	26101262	26101308	47	*	X07460	55252	25962253	26101312	139060	-	0	inside	3	ASXL2
chr2	26101325	26101346	22	*	X07461	55252	25962253	26101312	139060	-	12	upstream	12	ASXL2
chr2	26101366	26101408	43	*	X07462	55252	25962253	26101312	139060	-	53	upstream	53	ASXL2
chr2	26256978	26257191	214	*	X07463	10890	26256729	26360323	103595	+	0	inside	248	RAB10
chr2	26569061	26569140	80	*	X07464	85465	26568954	26618759	49806	+	0	inside	106	SELENOI
chr2	26785217	26785622	406	*	X07465	339778	26785481	26802397	16917	+	0	overlapStart	0	FAM166C
chr2	27070383	27070494	112	*	X07466	56896	27070969	27173219	102251	+	474	upstream	474	DPYSL5
chr2	27070766	27071320	555	*	X07467	56896	27070969	27173219	102251	+	0	overlapStart	0	DPYSL5
chr2	27255704	27255929	226	*	X07470	54867	27255774	27264565	8792	+	0	overlapStart	0	TMEM214
chr2	27273543	27273863	321	*	X07471	60509	27274491	27293490	19000	+	627	upstream	627	AGBL5
chr2	27273965	27274337	373	*	X07472	60509	27274491	27293490	19000	+	153	upstream	153	AGBL5
chr2	27294551	27294565	15	*	X07473	100128731	27293342	27294567	1226	-	0	inside	1	OST4
chr2	27341828	27342250	423	*	X07474	10669	27322221	27341995	19775	-	0	overlapStart	0	CGREF1
chr2	27435012	27435027	16	*	X07475	51374	27434899	27440046	5148	+	0	inside	112	ATRAID
chr2	27435012	27435027	16	*	X07475	8884	27422455	27435175	12721	-	0	inside	147	SLC5A6
chr2	27435039	27435400	362	*	X07476	51374	27434899	27440046	5148	+	0	inside	139	ATRAID
chr2	27435039	27435400	362	*	X07476	8884	27422455	27435175	12721	-	0	overlapStart	0	SLC5A6
chr2	27440085	27440123	39	*	X07477	790	27440258	27466654	26397	+	134	upstream	134	CAD
chr2	27440159	27440198	40	*	X07478	790	27440258	27466654	26397	+	59	upstream	59	CAD
chr2	27440267	27440360	94	*	X07479	790	27440258	27466654	26397	+	0	inside	8	CAD
chr2	27580021	27580052	32	*	X07482	2976	27548716	27579901	31186	-	119	upstream	119	GTF3C2
chr2	27580065	27580078	14	*	X07483	2976	27548716	27579901	31186	-	163	upstream	163	GTF3C2
chr2	27593075	27593280	206	*	X07484	8890	27587219	27593324	6106	-	0	inside	43	EIF2B4
chr2	27593075	27593280	206	*	X07484	9784	27593363	27600400	7038	+	82	upstream	82	SNX17
chr2	27593285	27593524	240	*	X07485	8890	27587219	27593324	6106	-	0	overlapStart	0	EIF2B4
chr2	27593285	27593524	240	*	X07485	9784	27593363	27600400	7038	+	0	overlapStart	0	SNX17
chr2	27851770	27851993	224	*	X07486	11321	27851515	27873713	22199	+	0	inside	254	GPN1
chr2	27851770	27851993	224	*	X07486	79635	27848506	27851898	3393	-	0	overlapStart	0	CCDC121
chr2	27886345	27886420	76	*	X07487	22950	27886338	27917847	31510	+	0	inside	6	SLC4A1AP
chr2	27886345	27886420	76	*	X07487	9913	27873679	27886449	12771	-	0	inside	28	SUPT7L
chr2	27886433	27886923	491	*	X07488	22950	27886338	27917847	31510	+	0	inside	94	SLC4A1AP
chr2	27886433	27886923	491	*	X07488	9913	27873679	27886449	12771	-	0	overlapStart	0	SUPT7L
chr2	27994596	27994635	40	*	X07489	9553	27994584	28002608	8025	+	0	inside	11	MRPL33
chr2	27994668	27994690	23	*	X07490	9553	27994584	28002608	8025	+	0	inside	83	MRPL33
chr2	27994723	27994741	19	*	X07491	9553	27994584	28002608	8025	+	0	inside	138	MRPL33
chr2	27994763	27994786	24	*	X07492	9553	27994584	28002608	8025	+	0	inside	178	MRPL33
chr2	28113656	28113672	17	*	X07493	64080	28004266	28113223	108958	-	432	upstream	432	RBKS
chr2	28113656	28113672	17	*	X07493	9577	28113482	28561767	448286	+	0	inside	173	BABAM2
chr2	28615796	28615839	44	*	X07495	2355	28615669	28639445	23777	+	0	inside	126	FOSL2
chr2	28974307	28974396	90	*	X07496	5500	28974612	29025806	51195	+	215	upstream	215	PPP1CB
chr2	28974438	28974463	26	*	X07497	5500	28974612	29025806	51195	+	148	upstream	148	PPP1CB
chr2	28974524	28974587	64	*	X07498	5500	28974612	29025806	51195	+	24	upstream	24	PPP1CB
chr2	28974649	28974678	30	*	X07499	5500	28974612	29025806	51195	+	0	inside	36	PPP1CB
chr2	28974693	28974826	134	*	X07500	5500	28974612	29025806	51195	+	0	inside	80	PPP1CB
chr2	29093078	29093321	244	*	X07501	55006	29072688	29093175	20488	-	0	overlapStart	0	TRMT61B
chr2	29117151	29117204	54	*	X07502	23160	29117533	29171080	53548	+	328	upstream	328	WDR43
chr2	29117233	29117434	202	*	X07503	23160	29117533	29171080	53548	+	98	upstream	98	WDR43
chr2	29117443	29117798	356	*	X07504	23160	29117533	29171080	53548	+	0	overlapStart	0	WDR43
chr2	31456867	31456885	19	*	X07507	30845	31456880	31491260	34381	+	0	overlapStart	0	EHD3
chr2	31456867	31456885	19	*	X07507	440854	31395922	31456724	60803	-	142	upstream	142	CAPN14
chr2	32264783	32265087	305	*	X07510	51072	32092894	32264862	171969	-	0	overlapStart	0	MEMO1
chr2	32264783	32265087	305	*	X07510	84661	32248972	32264862	15891	-	0	overlapStart	0	DPY30
chr2	32288406	32288483	78	*	X07511	6683	32288680	32382706	94027	+	196	upstream	196	SPAST
chr2	32288522	32288605	84	*	X07512	6683	32288680	32382706	94027	+	74	upstream	74	SPAST
chr2	32288699	32288785	87	*	X07513	6683	32288680	32382706	94027	+	0	inside	18	SPAST
chr2	32390696	32391014	319	*	X07514	55676	32390910	32449181	58272	+	0	overlapStart	0	SLC30A6
chr2	32581784	32582070	287	*	X07515	57448	32582096	32843965	261870	+	25	upstream	25	BIRC6
chr2	32582100	32582356	257	*	X07516	57448	32582096	32843965	261870	+	0	inside	3	BIRC6
chr2	32582370	32582390	21	*	X07517	57448	32582096	32843965	261870	+	0	inside	273	BIRC6
chr2	33824662	33824674	13	*	X07519	25940	33808729	33824362	15634	-	299	upstream	299	FAM98A
chr2	33824687	33824699	13	*	X07520	25940	33808729	33824362	15634	-	324	upstream	324	FAM98A
chr2	36584229	36584246	18	*	X07521	100288911	36581892	36582713	822	-	1515	upstream	1515	CRIM1-DT
chr2	37311297	37311309	13	*	X07522	253635	37311594	37323738	12145	+	284	upstream	284	GPATCH11
chr2	37311297	37311309	13	*	X07522	54497	37208153	37311485	103333	-	0	inside	175	HEATR5B
chr2	37311325	37311417	93	*	X07523	253635	37311594	37323738	12145	+	176	upstream	176	GPATCH11
chr2	37311325	37311417	93	*	X07523	54497	37208153	37311485	103333	-	0	inside	67	HEATR5B
chr2	37311452	37311511	60	*	X07524	253635	37311594	37323738	12145	+	82	upstream	82	GPATCH11
chr2	37311452	37311511	60	*	X07524	54497	37208153	37311485	103333	-	0	overlapStart	0	HEATR5B
chr2	37423584	37423982	399	*	X07525	100505876	37423635	37431886	8252	+	0	overlapStart	0	CEBPZOS
chr2	38152517	38152531	15	*	X07529	151393	38152462	38294285	141824	+	0	inside	54	RMDN2
chr2	38152546	38152825	280	*	X07530	151393	38152462	38294285	141824	+	0	inside	83	RMDN2
chr2	38303269	38303345	77	*	X07531	1545	38294746	38303323	8578	-	0	overlapStart	0	CYP1B1
chr2	38604281	38604484	204	*	X07532	64225	38522029	38604432	82404	-	0	overlapStart	0	ATL2
chr2	38830022	38830046	25	*	X07533	92906	38790328	38830178	39851	-	0	inside	131	HNRNPLL
chr2	38977548	38977644	97	*	X07534	79833	38978676	39009106	30431	+	1031	upstream	1031	GEMIN6
chr2	38977657	38977709	53	*	X07535	79833	38978676	39009106	30431	+	966	upstream	966	GEMIN6
chr2	38978190	38978754	565	*	X07536	6432	38970741	38978636	7896	-	0	overlapStart	0	SRSF7
chr2	38978190	38978754	565	*	X07536	79833	38978676	39009106	30431	+	0	overlapStart	0	GEMIN6
chr2	39351436	39351653	218	*	X07540	6654	39208690	39351486	142797	-	0	overlapStart	0	SOS1
chr2	39664371	39664404	34	*	X07541	8491	39476407	39664453	188047	-	0	inside	48	MAP4K3
chr2	40006195	40006470	276	*	X07542	80745	39963200	40006416	43217	-	0	overlapStart	0	THUMPD2
chr2	42396517	42396539	23	*	X07543	27436	42396490	42559688	163199	+	0	inside	26	EML4
chr2	43452382	43452447	66	*	X07546	100129726	43454350	43455994	1645	+	1902	upstream	1902	LINC01126
chr2	44223038	44223225	188	*	X07547	10128	44113363	44223144	109782	-	0	overlapStart	0	LRPPRC
chr2	44588947	44589182	236	*	X07548	79823	44589043	44999731	410689	+	0	overlapStart	0	CAMKMT
chr2	44588947	44589182	236	*	X07548	9581	44544748	44589001	44254	-	0	overlapStart	0	PREPL
chr2	45878084	45878380	297	*	X07550	5581	45879043	46415129	536087	+	662	upstream	662	PRKCE
chr2	46524469	46524541	73	*	X07551	2034	46524541	46613842	89302	+	0	overlapStart	0	EPAS1
chr2	46843135	46843267	133	*	X07554	9419	46844325	46852881	8557	+	1057	upstream	1057	CRIPT
chr2	47143080	47143206	127	*	X07555	57217	47143296	47303275	159980	+	89	upstream	89	TTC7A
chr2	47403440	47404101	662	*	X07556	285051	47293080	47403740	110661	-	0	overlapStart	0	STPG4
chr2	47403440	47404101	662	*	X07556	805	47387221	47403740	16520	-	0	overlapStart	0	CALM2
chr2	48010257	48010377	121	*	X07561	2956	48010221	48034092	23872	+	0	inside	35	MSH6
chr2	48132836	48132885	50	*	X07563	80204	48034059	48132932	98874	-	0	inside	46	FBXO11
chr2	51259356	51259559	204	*	X07564	9378	50145643	51259674	1114032	-	0	inside	114	NRXN1
chr2	53994974	53994988	15	*	X07566	494143	53994929	54002287	7359	+	0	inside	44	CHAC2
chr2	53995024	53995041	18	*	X07567	494143	53994929	54002287	7359	+	0	inside	94	CHAC2
chr2	54013958	54014272	315	*	X07568	27248	54014068	54045956	31889	+	0	overlapStart	0	ERLEC1
chr2	54951202	54951214	13	*	X07571	400954	54952149	55199156	247008	+	934	upstream	934	EML6
chr2	55459848	55459932	85	*	X07573	130162	55399687	55459699	60013	-	148	upstream	148	CLHC1
chr2	55496145	55496595	451	*	X07574	4528	55463756	55496384	32629	-	0	overlapStart	0	MTIF2
chr2	55646898	55647306	409	*	X07575	55704	55514978	55647057	132080	-	0	overlapStart	0	CCDC88A
chr2	55647560	55647570	11	*	X07576	55704	55514978	55647057	132080	-	502	upstream	502	CCDC88A
chr2	55844681	55844863	183	*	X07579	57223	55775514	55845113	69600	-	0	inside	249	PPP4R3B
chr2	55845008	55845068	61	*	X07580	57223	55775514	55845113	69600	-	0	inside	44	PPP4R3B
chr2	55920821	55921053	233	*	X07581	87178	55861198	55921045	59848	-	0	overlapStart	0	PNPT1
chr2	58468477	58468521	45	*	X07583	55120	58386378	58468515	82138	-	0	overlapStart	0	FANCL
chr2	61108666	61108714	49	*	X07585	400957	61074895	61108449	33555	-	216	upstream	216	LINC01185
chr2	61108666	61108714	49	*	X07585	5966	61108752	61150178	41427	+	37	upstream	37	REL
chr2	61108773	61108800	28	*	X07586	400957	61074895	61108449	33555	-	323	upstream	323	LINC01185
chr2	61108773	61108800	28	*	X07586	5966	61108752	61150178	41427	+	0	inside	20	REL
chr2	61108871	61108921	51	*	X07587	400957	61074895	61108449	33555	-	421	upstream	421	LINC01185
chr2	61108871	61108921	51	*	X07587	5966	61108752	61150178	41427	+	0	inside	118	REL
chr2	61108942	61108957	16	*	X07588	400957	61074895	61108449	33555	-	492	upstream	492	LINC01185
chr2	61108942	61108957	16	*	X07588	5966	61108752	61150178	41427	+	0	inside	189	REL
chr2	61244179	61244628	450	*	X07589	5194	61244697	61279125	34429	+	68	upstream	68	PEX13
chr2	61244706	61244944	239	*	X07590	5194	61244697	61279125	34429	+	0	inside	8	PEX13
chr2	61244957	61244970	14	*	X07591	5194	61244697	61279125	34429	+	0	inside	259	PEX13
chr2	61404603	61404625	23	*	X07592	130872	61404553	61414686	10134	+	0	inside	49	AHSA2P
chr2	61698183	61698211	29	*	X07593	9736	61414590	61697849	283260	-	333	upstream	333	USP34
chr2	61698232	61698246	15	*	X07594	9736	61414590	61697849	283260	-	382	upstream	382	USP34
chr2	61698510	61698576	67	*	X07595	9736	61414590	61697849	283260	-	660	upstream	660	USP34
chr2	62081306	62081339	34	*	X07596	84140	62051983	62081278	29296	-	27	upstream	27	FAM161A
chr2	62115627	62115951	325	*	X07597	10575	62095262	62115806	20545	-	0	overlapStart	0	CCT4
chr2	62132681	62132912	232	*	X07598	150684	62132803	62363205	230403	+	0	overlapStart	0	COMMD1
chr2	62132925	62132935	11	*	X07599	150684	62132803	62363205	230403	+	0	inside	121	COMMD1
chr2	62423257	62423340	84	*	X07600	10678	62423262	62451866	28605	+	0	overlapStart	0	B3GNT2
chr2	63815802	63816255	454	*	X07604	4190	63815743	63834330	18588	+	0	inside	58	MDH1
chr2	63815802	63816255	454	*	X07604	51057	63348535	63815867	467333	-	0	overlapStart	0	WDPCP
chr2	64751515	64751526	12	*	X07606	100616419	64752647	64752699	53	+	1120	upstream	1120	MIR4434
chr2	64751515	64751526	12	*	X07606	54812	64751439	64820138	68700	+	0	inside	75	AFTPH
chr2	64880915	64881004	90	*	X07608	9792	64858755	64881046	22292	-	0	inside	41	SERTAD2
chr2	65659780	65659963	184	*	X07614	200734	65537985	65659656	121672	-	123	upstream	123	SPRED2
chr2	66662054	66662183	130	*	X07617	4211	66662532	66799891	137360	+	348	upstream	348	MEIS1
chr2	66662054	66662183	130	*	X07617	730198	66650475	66660602	10128	-	1451	upstream	1451	MEIS1-AS3
chr2	68385057	68385082	26	*	X07618	116143	68350068	68384692	34625	-	364	upstream	364	WDR92
chr2	68385057	68385082	26	*	X07618	56902	68385005	68403094	18090	+	0	inside	51	PNO1
chr2	68385122	68385173	52	*	X07619	116143	68350068	68384692	34625	-	429	upstream	429	WDR92
chr2	68385122	68385173	52	*	X07619	56902	68385005	68403094	18090	+	0	inside	116	PNO1
chr2	68694684	68694702	19	*	X07620	200558	68694691	68857856	163166	+	0	overlapStart	0	APLF
chr2	68694684	68694702	19	*	X07620	554251	68689505	68694390	4886	-	293	upstream	293	FBXO48
chr2	68694743	68694756	14	*	X07621	200558	68694691	68857856	163166	+	0	inside	51	APLF
chr2	68694743	68694756	14	*	X07621	554251	68689505	68694390	4886	-	352	upstream	352	FBXO48
chr2	68694799	68694864	66	*	X07622	200558	68694691	68857856	163166	+	0	inside	107	APLF
chr2	68694799	68694864	66	*	X07622	554251	68689505	68694390	4886	-	408	upstream	408	FBXO48
chr2	69664393	69664766	374	*	X07623	27247	69623245	69664760	41516	-	0	overlapStart	0	NFU1
chr2	70120889	70121207	319	*	X07625	11017	70121075	70132368	11294	+	0	overlapStart	0	SNRNP27
chr2	70313908	70314057	150	*	X07626	400960	70189395	70314147	124753	-	0	inside	89	PCBP1-AS1
chr2	70313908	70314057	150	*	X07626	5093	70314585	70316334	1750	+	527	upstream	527	PCBP1
chr2	70314150	70314366	217	*	X07627	400960	70189395	70314147	124753	-	2	upstream	2	PCBP1-AS1
chr2	70314150	70314366	217	*	X07627	5093	70314585	70316334	1750	+	218	upstream	218	PCBP1
chr2	70314492	70314523	32	*	X07628	400960	70189395	70314147	124753	-	344	upstream	344	PCBP1-AS1
chr2	70314492	70314523	32	*	X07628	5093	70314585	70316334	1750	+	61	upstream	61	PCBP1
chr2	70418017	70418042	26	*	X07634	54980	70377017	70418151	41135	-	0	inside	108	C2orf42
chr2	70418061	70418204	144	*	X07635	54980	70377017	70418151	41135	-	0	overlapStart	0	C2orf42
chr2	70475965	70476269	305	*	X07636	7072	70436576	70475779	39204	-	185	upstream	185	TIA1
chr2	70520570	70520728	159	*	X07639	6637	70508506	70520869	12364	-	0	inside	140	SNRPG
chr2	71295565	71295920	356	*	X07640	55577	71295408	71305998	10591	+	0	inside	156	NAGK
chr2	71357575	71357916	342	*	X07641	10199	71357444	71377232	19789	+	0	inside	130	MPHOSPH10
chr2	71357575	71357916	342	*	X07641	84693	71336806	71357394	20589	-	180	upstream	180	MCEE
chr2	73052956	73053106	151	*	X07646	23233	72406444	73053177	646734	-	0	inside	70	EXOC6B
chr2	73441542	73441591	50	*	X07647	10322	73441366	73454355	12990	+	0	inside	175	SMYD5
chr2	73461335	73461707	373	*	X07648	10574	73461364	73480150	18787	+	0	overlapStart	0	CCT7
chr2	73461335	73461707	373	*	X07648	84279	73455134	73460356	5223	-	978	upstream	978	PRADC1
chr2	73461741	73461763	23	*	X07649	84279	73455134	73460356	5223	-	1384	upstream	1384	PRADC1
chr2	73496546	73496752	207	*	X07650	150726	73481810	73496848	15039	-	0	inside	95	FBXO41
chr2	74153984	74154009	26	*	X07654	1716	74153953	74186088	32136	+	0	inside	30	DGUOK
chr2	74154021	74154178	158	*	X07655	1716	74153953	74186088	32136	+	0	inside	67	DGUOK
chr2	74154195	74154207	13	*	X07656	1716	74153953	74186088	32136	+	0	inside	241	DGUOK
chr2	74374950	74375098	149	*	X07662	100507171	74375108	74379516	4409	+	9	upstream	9	BOLA3-AS1
chr2	74374950	74375098	149	*	X07662	388962	74362528	74375039	12512	-	0	overlapStart	0	BOLA3
chr2	74425699	74425865	167	*	X07663	10797	74425690	74442424	16735	+	0	inside	8	MTHFD2
chr2	74681892	74682386	495	*	X07666	100532735	74682150	74688018	5869	+	0	overlapStart	0	INO80B-WBP1
chr2	74681892	74682386	495	*	X07666	83444	74682150	74685087	2938	+	0	overlapStart	0	INO80B
chr2	74692358	74692539	182	*	X07667	7841	74688184	74692537	4354	-	0	overlapStart	0	MOGS
chr2	74699670	74699915	246	*	X07669	116540	74699085	74699942	858	-	0	inside	26	MRPL53
chr2	74710014	74710151	138	*	X07670	64427	74710200	74721691	11492	+	48	upstream	48	TTC31
chr2	74710014	74710151	138	*	X07670	84865	74699085	74710357	11273	-	0	inside	205	CCDC142
chr2	74756806	74756836	31	*	X07672	27429	74756532	74760683	4152	+	0	inside	273	HTRA2
chr2	74756806	74756836	31	*	X07672	550	74753775	74756974	3200	-	0	inside	137	AUP1
chr2	74781331	74781602	272	*	X07673	84695	74759946	74781062	21117	-	268	upstream	268	LOXL3
chr2	74781793	74781935	143	*	X07674	84695	74759946	74781062	21117	-	730	upstream	730	LOXL3
chr2	75185692	75185742	51	*	X07677	56655	75185775	75196859	11085	+	32	upstream	32	POLE4
chr2	75185793	75186015	223	*	X07678	56655	75185775	75196859	11085	+	0	inside	17	POLE4
chr2	75186067	75186083	17	*	X07679	56655	75185775	75196859	11085	+	0	inside	291	POLE4
chr2	75873724	75873749	26	*	X07681	9801	75873909	75889334	15426	+	159	upstream	159	MRPL19
chr2	75873769	75873786	18	*	X07682	9801	75873909	75889334	15426	+	122	upstream	122	MRPL19
chr2	75873799	75873827	29	*	X07683	9801	75873909	75889334	15426	+	81	upstream	81	MRPL19
chr2	75873844	75874078	235	*	X07684	9801	75873909	75889334	15426	+	0	overlapStart	0	MRPL19
chr2	75937680	75938105	426	*	X07686	6936	75889832	75938111	48280	-	0	inside	5	GCFC2
chr2	85555024	85555306	283	*	X07687	10618	85545141	85555419	10279	-	0	inside	112	TGOLN2
chr2	85581538	85581737	200	*	X07688	54884	85569078	85581821	12744	-	0	inside	83	RETSAT
chr2	85581538	85581737	200	*	X07688	84173	85581843	85618875	37033	+	105	upstream	105	ELMOD3
chr2	85581808	85581901	94	*	X07689	54884	85569078	85581821	12744	-	0	overlapStart	0	RETSAT
chr2	85581808	85581901	94	*	X07689	84173	85581843	85618875	37033	+	0	overlapStart	0	ELMOD3
chr2	85645657	85645906	250	*	X07690	284948	85646054	85664152	18099	+	147	upstream	147	SH2D6
chr2	85766066	85766203	138	*	X07691	100630918	85764590	85766009	1420	-	56	upstream	56	PARTICL
chr2	85766066	85766203	138	*	X07691	4144	85766101	85772403	6303	+	0	overlapStart	0	MAT2A
chr2	85766297	85766540	244	*	X07692	100630918	85764590	85766009	1420	-	287	upstream	287	PARTICL
chr2	85766297	85766540	244	*	X07692	4144	85766101	85772403	6303	+	0	inside	195	MAT2A
chr2	85766714	85767003	290	*	X07693	100630918	85764590	85766009	1420	-	704	upstream	704	PARTICL
chr2	85788610	85788629	20	*	X07694	2677	85771978	85788657	16680	-	0	inside	27	GGCX
chr2	85829742	85830009	268	*	X07695	10713	85829965	85876407	46443	+	0	overlapStart	0	USP39
chr2	85829742	85830009	268	*	X07695	129303	85825670	85829822	4153	-	0	overlapStart	0	TMEM150A
chr2	85839135	85839167	33	*	X07696	388969	85832376	85839179	6804	-	0	inside	11	C2orf68
chr2	85980885	85980895	11	*	X07698	84913	85980909	86018506	37598	+	13	upstream	13	ATOH8
chr2	85981133	85981198	66	*	X07699	84913	85980909	86018506	37598	+	0	inside	223	ATOH8
chr2	86333278	86333347	70	*	X07701	25885	86253451	86333278	79828	-	0	overlapStart	0	POLR1A
chr2	86333278	86333347	70	*	X07701	55037	86333305	86369280	35976	+	0	overlapStart	0	PTCD3
chr2	86333399	86333426	28	*	X07702	25885	86253451	86333278	79828	-	120	upstream	120	POLR1A
chr2	86333399	86333426	28	*	X07702	55037	86333305	86369280	35976	+	0	inside	93	PTCD3
chr2	86422565	86422600	36	*	X07704	10989	86371055	86422893	51839	-	0	inside	292	IMMT
chr2	86422619	86422646	28	*	X07705	10989	86371055	86422893	51839	-	0	inside	246	IMMT
chr2	86667679	86668379	701	*	X07706	55818	86668271	86719839	51569	+	0	overlapStart	0	KDM3A
chr2	86668502	86668523	22	*	X07707	55818	86668271	86719839	51569	+	0	inside	230	KDM3A
chr2	86790351	86790458	108	*	X07708	51652	86730553	86790620	60068	-	0	inside	161	CHMP3
chr2	86947087	86947173	87	*	X07709	64795	86947414	88038768	1091355	+	240	upstream	240	RMND5A
